Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
1998-04-10,3 Ninjas: High Noon at Mega Mountain,14.456,153.0,4.9,Comedy,1998
2003-12-10,Stuck on You,14.456,526.0,5.3,Comedy,2003
1989-05-11,The Return of Swamp Thing,14.453,154.0,5.3,Horror,1989
1989-05-11,The Return of Swamp Thing,14.453,154.0,5.3,Science Fiction,1989
2010-11-09,Rubber,14.452,731.0,5.9,Comedy,2010
2010-11-09,Rubber,14.452,731.0,5.9,Drama,2010
2010-11-09,Rubber,14.452,731.0,5.9,Fantasy,2010
2010-11-09,Rubber,14.452,731.0,5.9,Horror,2010
2010-11-09,Rubber,14.452,731.0,5.9,Mystery,2010
2010-04-02,Furry Vengeance,14.451,481.0,4.9,Family,2010
2010-04-02,Furry Vengeance,14.451,481.0,4.9,Comedy,2010
2010-04-02,Furry Vengeance,14.451,481.0,4.9,Fantasy,2010
1994-09-30,The River Wild,14.451,670.0,6.4,Adventure,1994
1994-09-30,The River Wild,14.451,670.0,6.4,Action,1994
1994-09-30,The River Wild,14.451,670.0,6.4,Crime,1994
1994-09-30,The River Wild,14.451,670.0,6.4,Thriller,1994
2005-03-12,Azumi 2: Death or Love,14.451,132.0,6.5,Action,2005
1999-11-01,The Key to Sex,14.45,17.0,6.4,Comedy,1999
2019-07-26,I Don't Like Younger Men 4,14.449,0.0,0.0,Romance,2019
1983-08-12,Curse of the Pink Panther,14.449,116.0,4.6,Crime,1983
1983-08-12,Curse of the Pink Panther,14.449,116.0,4.6,Comedy,1983
2000-10-06,Requiem for a Dream,14.448,7920.0,8.0,Crime,2000
2000-10-06,Requiem for a Dream,14.448,7920.0,8.0,Drama,2000
2005-01-19,Assault on Precinct 13,14.447,813.0,6.1,Action,2005
2005-01-19,Assault on Precinct 13,14.447,813.0,6.1,Crime,2005
2005-01-19,Assault on Precinct 13,14.447,813.0,6.1,Thriller,2005
2005-01-19,Assault on Precinct 13,14.447,813.0,6.1,Drama,2005
2019-04-11,Back of the Net,14.444,82.0,6.9,Drama,2019
2019-04-11,Back of the Net,14.444,82.0,6.9,Family,2019
2017-09-22,Battle of the Sexes,14.444,1545.0,6.8,Comedy,2017
2017-09-22,Battle of the Sexes,14.444,1545.0,6.8,Drama,2017
2017-09-22,Battle of the Sexes,14.444,1545.0,6.8,History,2017
2015-05-14,Windstorm 2,14.444,174.0,7.5,Adventure,2015
2015-05-14,Windstorm 2,14.444,174.0,7.5,Drama,2015
2015-05-14,Windstorm 2,14.444,174.0,7.5,Family,2015
2015-05-14,Windstorm 2,14.444,174.0,7.5,Romance,2015
2007-12-29,The Garden of Sinners – Chapter 2: A Study in Murder (Part 1),14.441,54.0,7.1,Animation,2007
2007-12-29,The Garden of Sinners – Chapter 2: A Study in Murder (Part 1),14.441,54.0,7.1,Action,2007
2007-12-29,The Garden of Sinners – Chapter 2: A Study in Murder (Part 1),14.441,54.0,7.1,Crime,2007
2016-06-27,ClownTown,14.44,93.0,4.6,Horror,2016
2016-06-27,ClownTown,14.44,93.0,4.6,Thriller,2016
1996-07-19,Multiplicity,14.438,407.0,5.7,Comedy,1996
1996-07-19,Multiplicity,14.438,407.0,5.7,Fantasy,1996
1996-07-19,Multiplicity,14.438,407.0,5.7,Science Fiction,1996
2010-09-10,The Way,14.437,447.0,7.1,Adventure,2010
2010-09-10,The Way,14.437,447.0,7.1,Comedy,2010
2010-09-10,The Way,14.437,447.0,7.1,Drama,2010
1963-06-04,The Nutty Professor,14.437,299.0,6.6,Comedy,1963
1963-06-04,The Nutty Professor,14.437,299.0,6.6,Family,1963
1963-06-04,The Nutty Professor,14.437,299.0,6.6,Romance,1963
1963-06-04,The Nutty Professor,14.437,299.0,6.6,Science Fiction,1963
2004-11-20,The Place Promised in Our Early Days,14.437,379.0,6.6,Animation,2004
2004-11-20,The Place Promised in Our Early Days,14.437,379.0,6.6,Adventure,2004
2004-11-20,The Place Promised in Our Early Days,14.437,379.0,6.6,Drama,2004
2004-11-20,The Place Promised in Our Early Days,14.437,379.0,6.6,Romance,2004
2004-11-20,The Place Promised in Our Early Days,14.437,379.0,6.6,Science Fiction,2004
1997-09-01,Wilde,14.437,213.0,6.5,Drama,1997
1997-09-01,Wilde,14.437,213.0,6.5,History,1997
1993-09-24,Dazed and Confused,14.437,1571.0,7.4,Comedy,1993
1993-09-24,Dazed and Confused,14.437,1571.0,7.4,Drama,1993
2018-10-26,The Photographer of Mauthausen,14.436,566.0,7.0,Drama,2018
2018-10-26,The Photographer of Mauthausen,14.436,566.0,7.0,History,2018
2018-10-26,The Photographer of Mauthausen,14.436,566.0,7.0,Thriller,2018
2013-10-11,CBGB,14.436,113.0,6.4,Drama,2013
2013-10-11,CBGB,14.436,113.0,6.4,Music,2013
1967-01-29,The Night of the Generals,14.436,108.0,6.8,Action,1967
1967-01-29,The Night of the Generals,14.436,108.0,6.8,Crime,1967
1967-01-29,The Night of the Generals,14.436,108.0,6.8,Drama,1967
1967-01-29,The Night of the Generals,14.436,108.0,6.8,Mystery,1967
1967-01-29,The Night of the Generals,14.436,108.0,6.8,Thriller,1967
1967-01-29,The Night of the Generals,14.436,108.0,6.8,War,1967
2018-10-25,Rampant,14.435,137.0,6.8,Action,2018
2018-10-25,Rampant,14.435,137.0,6.8,Horror,2018
2018-10-25,Rampant,14.435,137.0,6.8,Drama,2018
2018-10-25,Rampant,14.435,137.0,6.8,Fantasy,2018
2011-10-07,Tyrannosaur,14.431,339.0,7.2,Drama,2011
2011-10-07,Tyrannosaur,14.431,339.0,7.2,Romance,2011
2013-09-25,Metallica: Through the Never,14.427,229.0,6.8,Music,2013
2011-10-07,The Squad,14.427,57.0,5.9,Drama,2011
2011-10-07,The Squad,14.427,57.0,5.9,Horror,2011
2011-10-07,The Squad,14.427,57.0,5.9,Thriller,2011
2016-09-22,The Void,14.426,908.0,5.9,Mystery,2016
2016-09-22,The Void,14.426,908.0,5.9,Horror,2016
2016-09-22,The Void,14.426,908.0,5.9,Science Fiction,2016
1974-03-20,Going Places,14.426,307.0,6.8,Comedy,1974
1974-03-20,Going Places,14.426,307.0,6.8,Drama,1974
1998-04-03,Contract Killer,14.425,131.0,6.9,Action,1998
1998-04-03,Contract Killer,14.425,131.0,6.9,Comedy,1998
1998-04-03,Contract Killer,14.425,131.0,6.9,Thriller,1998
2014-10-27,LEGO DC Comics Super Heroes Batman Be-Leaguered,14.423,99.0,6.9,Action,2014
2014-10-27,LEGO DC Comics Super Heroes Batman Be-Leaguered,14.423,99.0,6.9,Adventure,2014
2014-10-27,LEGO DC Comics Super Heroes Batman Be-Leaguered,14.423,99.0,6.9,Animation,2014
2014-10-27,LEGO DC Comics Super Heroes Batman Be-Leaguered,14.423,99.0,6.9,Family,2014
2014-10-27,LEGO DC Comics Super Heroes Batman Be-Leaguered,14.423,99.0,6.9,Comedy,2014
2017-11-03,My Friend Dahmer,14.422,388.0,6.5,Drama,2017
2017-11-03,My Friend Dahmer,14.422,388.0,6.5,History,2017
2018-05-31,Young Aunt,14.421,1.0,8.0,Romance,2018
2008-03-24,Leatherheads,14.42,361.0,5.8,Comedy,2008
2008-03-24,Leatherheads,14.42,361.0,5.8,Romance,2008
2008-03-24,Leatherheads,14.42,361.0,5.8,Drama,2008
2004-02-10,Before Sunset,14.419,2572.0,7.8,Drama,2004
2004-02-10,Before Sunset,14.419,2572.0,7.8,Romance,2004
2006-12-14,Dorm Daze 2,14.418,56.0,4.3,Comedy,2006
2014-06-23,Creep,14.415,1001.0,6.4,Horror,2014
2002-10-25,Paid in Full,14.414,152.0,6.9,Action,2002
2002-10-25,Paid in Full,14.414,152.0,6.9,Crime,2002
2002-10-25,Paid in Full,14.414,152.0,6.9,Drama,2002
2008-03-07,Otis,14.413,61.0,5.5,Comedy,2008
2008-03-07,Otis,14.413,61.0,5.5,Horror,2008
2002-03-02,Digimon Tamers: Runaway Locomon,14.412,11.0,6.7,Animation,2002
1984-08-15,Dreamscape,14.412,196.0,6.1,Adventure,1984
1984-08-15,Dreamscape,14.412,196.0,6.1,Science Fiction,1984
1984-08-15,Dreamscape,14.412,196.0,6.1,Horror,1984
2016-06-03,Into the Forest,14.411,552.0,5.8,Drama,2016
2016-06-03,Into the Forest,14.411,552.0,5.8,Science Fiction,2016
2001-04-21,Case Closed: Countdown to Heaven,14.411,108.0,7.2,Crime,2001
2001-04-21,Case Closed: Countdown to Heaven,14.411,108.0,7.2,Animation,2001
2001-04-21,Case Closed: Countdown to Heaven,14.411,108.0,7.2,Action,2001
2001-04-21,Case Closed: Countdown to Heaven,14.411,108.0,7.2,Mystery,2001
2001-04-21,Case Closed: Countdown to Heaven,14.411,108.0,7.2,Drama,2001
1957-02-13,Funny Face,14.411,532.0,7.0,Music,1957
1957-02-13,Funny Face,14.411,532.0,7.0,Comedy,1957
1957-02-13,Funny Face,14.411,532.0,7.0,Romance,1957
1953-04-11,Titanic,14.41,82.0,6.4,Drama,1953
1953-04-11,Titanic,14.41,82.0,6.4,Romance,1953
2017-08-19,"Eat, Play, Love",14.408,60.0,7.2,Comedy,2017
2017-08-19,"Eat, Play, Love",14.408,60.0,7.2,Romance,2017
2017-08-19,"Eat, Play, Love",14.408,60.0,7.2,TV Movie,2017
2011-04-20,Fast Five,14.408,6589.0,7.2,Action,2011
2011-04-20,Fast Five,14.408,6589.0,7.2,Thriller,2011
2011-04-20,Fast Five,14.408,6589.0,7.2,Crime,2011
2020-05-30,Dangerous Lies,14.407,366.0,6.4,Thriller,2020
1979-05-31,The Muppet Movie,14.407,429.0,7.1,Comedy,1979
1979-05-31,The Muppet Movie,14.407,429.0,7.1,Adventure,1979
1979-05-31,The Muppet Movie,14.407,429.0,7.1,Music,1979
1979-05-31,The Muppet Movie,14.407,429.0,7.1,Family,1979
2003-09-05,Hajime no Ippo - Mashiba vs. Kimura,14.406,15.0,6.6,Animation,2003
2003-09-05,Hajime no Ippo - Mashiba vs. Kimura,14.406,15.0,6.6,Comedy,2003
2003-09-05,Hajime no Ippo - Mashiba vs. Kimura,14.406,15.0,6.6,Drama,2003
2003-09-05,Hajime no Ippo - Mashiba vs. Kimura,14.406,15.0,6.6,Action,2003
2010-08-26,In a Better World,14.406,316.0,7.2,Drama,2010
2001-09-04,Rock Star,14.405,580.0,6.7,Music,2001
2001-09-04,Rock Star,14.405,580.0,6.7,Drama,2001
2001-09-04,Rock Star,14.405,580.0,6.7,Comedy,2001
1981-12-09,Who Finds a Friend Finds a Treasure,14.403,477.0,6.8,Action,1981
1981-12-09,Who Finds a Friend Finds a Treasure,14.403,477.0,6.8,Adventure,1981
1981-12-09,Who Finds a Friend Finds a Treasure,14.403,477.0,6.8,Comedy,1981
2018-12-13,American Kamasutra,14.402,26.0,5.0,Drama,2018
2018-12-13,American Kamasutra,14.402,26.0,5.0,Romance,2018
2013-05-09,Devil's Knot,14.402,529.0,6.1,Crime,2013
2013-05-09,Devil's Knot,14.402,529.0,6.1,Drama,2013
2013-05-09,Devil's Knot,14.402,529.0,6.1,Thriller,2013
2010-03-06,Doraemon: Nobita's Great Battle of the Mermaid King,14.401,33.0,6.7,Adventure,2010
2010-03-06,Doraemon: Nobita's Great Battle of the Mermaid King,14.401,33.0,6.7,Family,2010
2010-03-06,Doraemon: Nobita's Great Battle of the Mermaid King,14.401,33.0,6.7,Animation,2010
2017-11-03,Conor McGregor: Notorious,14.399,136.0,7.1,Documentary,2017
2014-07-25,A Most Wanted Man,14.399,1091.0,6.5,Thriller,2014
2011-09-29,Perfect Sense,14.398,907.0,6.9,Drama,2011
2011-09-29,Perfect Sense,14.398,907.0,6.9,Science Fiction,2011
2011-09-29,Perfect Sense,14.398,907.0,6.9,Romance,2011
2016-07-22,Beta Test,14.396,152.0,5.4,Thriller,2016
2016-07-22,Beta Test,14.396,152.0,5.4,Action,2016
2016-07-22,Beta Test,14.396,152.0,5.4,Science Fiction,2016
2016-03-23,My Big Fat Greek Wedding 2,14.395,838.0,5.9,Romance,2016
2016-03-23,My Big Fat Greek Wedding 2,14.395,838.0,5.9,Comedy,2016
2020-10-01,Jiang Ziya: The Legend of Deification,14.392,112.0,7.4,Animation,2020
2020-10-01,Jiang Ziya: The Legend of Deification,14.392,112.0,7.4,Action,2020
2020-10-01,Jiang Ziya: The Legend of Deification,14.392,112.0,7.4,Fantasy,2020
2020-10-01,Jiang Ziya: The Legend of Deification,14.392,112.0,7.4,Adventure,2020
2003-04-11,House of the Dead,14.392,287.0,3.2,Horror,2003
2003-04-11,House of the Dead,14.392,287.0,3.2,Action,2003
2003-04-11,House of the Dead,14.392,287.0,3.2,Thriller,2003
2001-05-15,Angel Eyes,14.392,331.0,6.0,Drama,2001
2001-05-15,Angel Eyes,14.392,331.0,6.0,Romance,2001
2001-05-15,Angel Eyes,14.392,331.0,6.0,Thriller,2001
1968-02-08,Blackbeard's Ghost,14.391,110.0,6.7,Fantasy,1968
1968-02-08,Blackbeard's Ghost,14.391,110.0,6.7,Comedy,1968
1968-02-08,Blackbeard's Ghost,14.391,110.0,6.7,Family,1968
1997-02-20,Knockin' on Heaven's Door,14.391,365.0,7.6,Comedy,1997
1997-02-20,Knockin' on Heaven's Door,14.391,365.0,7.6,Crime,1997
2021-02-18,Upon the Magic Roads,14.389,23.0,6.5,Adventure,2021
2021-02-18,Upon the Magic Roads,14.389,23.0,6.5,Fantasy,2021
2011-10-13,Trespass,14.389,941.0,5.5,Thriller,2011
1997-02-01,Once Upon a Time in China and America,14.388,69.0,5.8,Action,1997
1997-02-01,Once Upon a Time in China and America,14.388,69.0,5.8,Western,1997
2014-10-12,Serena,14.387,886.0,5.6,Drama,2014
2019-10-21,QT8: The First Eight,14.386,97.0,7.2,Documentary,2019
1978-10-24,The Wiz,14.384,176.0,6.1,Adventure,1978
1978-10-24,The Wiz,14.384,176.0,6.1,Family,1978
1978-10-24,The Wiz,14.384,176.0,6.1,Fantasy,1978
1978-10-24,The Wiz,14.384,176.0,6.1,Music,1978
1983-06-24,Twilight Zone: The Movie,14.384,531.0,6.5,Fantasy,1983
1983-06-24,Twilight Zone: The Movie,14.384,531.0,6.5,Horror,1983
1983-06-24,Twilight Zone: The Movie,14.384,531.0,6.5,Science Fiction,1983
1983-06-24,Twilight Zone: The Movie,14.384,531.0,6.5,Thriller,1983
1995-03-31,Tank Girl,14.383,353.0,5.4,Action,1995
1995-03-31,Tank Girl,14.383,353.0,5.4,Comedy,1995
1995-03-31,Tank Girl,14.383,353.0,5.4,Fantasy,1995
1995-03-31,Tank Girl,14.383,353.0,5.4,Science Fiction,1995
1992-09-16,Of Mice and Men,14.382,463.0,7.3,Drama,1992
2016-01-26,Doraemon: Nobita and the Birth of Japan,14.381,40.0,6.6,Animation,2016
2016-01-26,Doraemon: Nobita and the Birth of Japan,14.381,40.0,6.6,Adventure,2016
2016-01-26,Doraemon: Nobita and the Birth of Japan,14.381,40.0,6.6,Fantasy,2016
2011-10-14,The Woman,14.381,403.0,6.1,Drama,2011
2011-10-14,The Woman,14.381,403.0,6.1,Horror,2011
1988-09-08,Earth Girls Are Easy,14.381,274.0,5.6,Comedy,1988
1988-09-08,Earth Girls Are Easy,14.381,274.0,5.6,Science Fiction,1988
2014-08-25,Blood Moon,14.38,19.0,5.9,Western,2014
2014-08-25,Blood Moon,14.38,19.0,5.9,Horror,2014
2007-03-02,Becoming Jane,14.38,949.0,7.3,Romance,2007
2007-03-02,Becoming Jane,14.38,949.0,7.3,Drama,2007
2015-11-12,By the Sea,14.379,491.0,5.6,Drama,2015
2015-11-12,By the Sea,14.379,491.0,5.6,Romance,2015
2019-08-02,Father There Is Only One,14.378,250.0,7.1,Comedy,2019
1996-03-29,All Dogs Go to Heaven 2,14.378,203.0,5.8,Romance,1996
1996-03-29,All Dogs Go to Heaven 2,14.378,203.0,5.8,Animation,1996
1996-03-29,All Dogs Go to Heaven 2,14.378,203.0,5.8,Family,1996
1996-03-29,All Dogs Go to Heaven 2,14.378,203.0,5.8,Adventure,1996
1996-03-29,All Dogs Go to Heaven 2,14.378,203.0,5.8,Fantasy,1996
2018-05-13,Harry & Meghan: A Royal Romance,14.377,169.0,6.9,Romance,2018
2006-01-01,The Fall,14.376,977.0,7.6,Adventure,2006
2006-01-01,The Fall,14.376,977.0,7.6,Fantasy,2006
2006-01-01,The Fall,14.376,977.0,7.6,Drama,2006
2019-09-13,Extra Ordinary,14.375,154.0,6.4,Fantasy,2019
2019-09-13,Extra Ordinary,14.375,154.0,6.4,Comedy,2019
2019-09-13,Extra Ordinary,14.375,154.0,6.4,Horror,2019
1965-11-22,The Heroes of Telemark,14.374,104.0,7.0,War,1965
1965-11-22,The Heroes of Telemark,14.374,104.0,7.0,Action,1965
2008-08-07,Mutant Chronicles,14.374,357.0,5.2,Action,2008
2008-08-07,Mutant Chronicles,14.374,357.0,5.2,Adventure,2008
2008-08-07,Mutant Chronicles,14.374,357.0,5.2,Horror,2008
2008-08-07,Mutant Chronicles,14.374,357.0,5.2,Science Fiction,2008
2022-01-14,Sex Appeal,14.373,15.0,6.9,Comedy,2022
2022-01-14,Sex Appeal,14.373,15.0,6.9,Romance,2022
1998-06-01,"Black Cat, White Cat",14.373,552.0,7.7,Comedy,1998
1998-06-01,"Black Cat, White Cat",14.373,552.0,7.7,Romance,1998
1998-06-01,"Black Cat, White Cat",14.373,552.0,7.7,Crime,1998
2008-07-29,Lost Boys: The Tribe,14.372,128.0,4.6,Crime,2008
2008-07-29,Lost Boys: The Tribe,14.372,128.0,4.6,Drama,2008
2008-07-29,Lost Boys: The Tribe,14.372,128.0,4.6,Horror,2008
2008-07-29,Lost Boys: The Tribe,14.372,128.0,4.6,Thriller,2008
2008-07-29,Lost Boys: The Tribe,14.372,128.0,4.6,Comedy,2008
2010-08-27,Going the Distance,14.37,610.0,6.0,Comedy,2010
2010-08-27,Going the Distance,14.37,610.0,6.0,Drama,2010
2010-08-27,Going the Distance,14.37,610.0,6.0,Romance,2010
1989-11-23,Knick Knack,14.37,413.0,7.1,Animation,1989
1989-11-23,Knick Knack,14.37,413.0,7.1,Family,1989
1989-11-23,Knick Knack,14.37,413.0,7.1,Comedy,1989
1955-04-24,Godzilla Raids Again,14.369,170.0,6.1,Action,1955
1955-04-24,Godzilla Raids Again,14.369,170.0,6.1,Adventure,1955
1955-04-24,Godzilla Raids Again,14.369,170.0,6.1,Science Fiction,1955
2000-09-08,The Watcher,14.368,371.0,5.0,Mystery,2000
2000-09-08,The Watcher,14.368,371.0,5.0,Thriller,2000
2013-11-07,Suck Me Shakespeer,14.366,1424.0,7.0,Comedy,2013
2002-09-08,The Four Feathers,14.366,432.0,6.6,War,2002
2002-09-08,The Four Feathers,14.366,432.0,6.6,Drama,2002
2002-09-08,The Four Feathers,14.366,432.0,6.6,Romance,2002
2002-09-08,The Four Feathers,14.366,432.0,6.6,Action,2002
2002-09-08,The Four Feathers,14.366,432.0,6.6,Adventure,2002
2016-01-19,DC Films Presents Dawn of the Justice League,14.362,60.0,5.9,Documentary,2016
2009-09-08,Brooklyn's Finest,14.362,715.0,6.3,Crime,2009
2009-09-08,Brooklyn's Finest,14.362,715.0,6.3,Drama,2009
2009-09-08,Brooklyn's Finest,14.362,715.0,6.3,Thriller,2009
2010-11-26,Super,14.36,1131.0,6.6,Comedy,2010
2010-11-26,Super,14.36,1131.0,6.6,Action,2010
2010-11-26,Super,14.36,1131.0,6.6,Drama,2010
2001-09-07,The Warrior,14.36,100.0,7.0,History,2001
2001-09-07,The Warrior,14.36,100.0,7.0,Drama,2001
2001-09-07,The Warrior,14.36,100.0,7.0,Action,2001
1990-12-13,God of Gamblers II,14.359,48.0,6.4,Action,1990
1990-12-13,God of Gamblers II,14.359,48.0,6.4,Comedy,1990
2018-09-13,The Accused,14.358,155.0,6.7,Thriller,2018
2018-09-13,The Accused,14.358,155.0,6.7,Drama,2018
2019-09-30,10 Minutes Gone,14.357,159.0,5.5,Crime,2019
2019-09-30,10 Minutes Gone,14.357,159.0,5.5,Action,2019
2019-09-30,10 Minutes Gone,14.357,159.0,5.5,Thriller,2019
2019-09-30,10 Minutes Gone,14.357,159.0,5.5,Mystery,2019
2016-12-23,Railroad Tigers,14.357,99.0,6.0,Action,2016
2016-12-23,Railroad Tigers,14.357,99.0,6.0,Comedy,2016
2016-12-23,Railroad Tigers,14.357,99.0,6.0,War,2016
2013-08-26,Banshee Chapter,14.355,204.0,5.8,Horror,2013
2013-08-26,Banshee Chapter,14.355,204.0,5.8,Thriller,2013
2010-06-18,Monsters,14.354,1237.0,6.2,Drama,2010
2010-06-18,Monsters,14.354,1237.0,6.2,Thriller,2010
2010-06-18,Monsters,14.354,1237.0,6.2,Science Fiction,2010
1998-06-21,Children of the Corn V: Fields of Terror,14.354,106.0,4.1,Horror,1998
1998-06-21,Children of the Corn V: Fields of Terror,14.354,106.0,4.1,Thriller,1998
2014-07-31,Frontera,14.353,139.0,6.5,Western,2014
2014-07-31,Frontera,14.353,139.0,6.5,Drama,2014
1972-12-22,All the Way Boys,14.353,296.0,6.8,Adventure,1972
1972-12-22,All the Way Boys,14.353,296.0,6.8,Action,1972
1972-12-22,All the Way Boys,14.353,296.0,6.8,Comedy,1972
2015-11-26,Mutual Relations,14.352,5.0,6.4,Comedy,2015
2015-11-26,Mutual Relations,14.352,5.0,6.4,Romance,2015
1990-12-14,Mermaids,14.351,388.0,6.8,Comedy,1990
1990-12-14,Mermaids,14.351,388.0,6.8,Drama,1990
1990-12-14,Mermaids,14.351,388.0,6.8,Romance,1990
1971-10-09,The French Connection,14.351,1322.0,7.6,Action,1971
1971-10-09,The French Connection,14.351,1322.0,7.6,Crime,1971
1971-10-09,The French Connection,14.351,1322.0,7.6,Thriller,1971
1982-03-02,Fitzcarraldo,14.35,529.0,7.6,Drama,1982
1982-03-02,Fitzcarraldo,14.35,529.0,7.6,Adventure,1982
2007-03-10,Elvis & Anabelle,14.346,76.0,6.8,Drama,2007
2007-03-10,Elvis & Anabelle,14.346,76.0,6.8,Romance,2007
2006-12-01,Turistas,14.346,629.0,5.5,Horror,2006
2006-12-01,Turistas,14.346,629.0,5.5,Thriller,2006
2016-12-29,The Snow Queen 3: Fire and Ice,14.345,50.0,7.4,Family,2016
2016-12-29,The Snow Queen 3: Fire and Ice,14.345,50.0,7.4,Animation,2016
2016-12-29,The Snow Queen 3: Fire and Ice,14.345,50.0,7.4,Fantasy,2016
2016-12-29,The Snow Queen 3: Fire and Ice,14.345,50.0,7.4,Comedy,2016
2007-10-20,Boogeyman 2,14.344,214.0,5.5,Horror,2007
2007-10-20,Boogeyman 2,14.344,214.0,5.5,Thriller,2007
2008-09-11,Righteous Kill,14.344,971.0,5.9,Action,2008
2008-09-11,Righteous Kill,14.344,971.0,5.9,Crime,2008
2008-09-11,Righteous Kill,14.344,971.0,5.9,Drama,2008
2008-09-11,Righteous Kill,14.344,971.0,5.9,Thriller,2008
2008-03-29,The Red Baron,14.343,190.0,6.6,Action,2008
2008-03-29,The Red Baron,14.343,190.0,6.6,Adventure,2008
2008-03-29,The Red Baron,14.343,190.0,6.6,Drama,2008
2008-03-29,The Red Baron,14.343,190.0,6.6,History,2008
2008-03-29,The Red Baron,14.343,190.0,6.6,War,2008
2004-02-13,Ae Fond Kiss...,14.342,81.0,6.6,Drama,2004
2011-08-28,Page Eight,14.339,195.0,6.5,Mystery,2011
2011-08-28,Page Eight,14.339,195.0,6.5,Thriller,2011
2011-08-28,Page Eight,14.339,195.0,6.5,Drama,2011
1921-01-21,The Kid,14.338,1528.0,8.2,Comedy,1921
1921-01-21,The Kid,14.338,1528.0,8.2,Drama,1921
2002-08-08,Blue Crush,14.337,433.0,6.0,Adventure,2002
2002-08-08,Blue Crush,14.337,433.0,6.0,Romance,2002
2002-08-08,Blue Crush,14.337,433.0,6.0,Drama,2002
2009-01-17,Grotesque,14.336,147.0,5.7,Horror,2009
2009-01-17,Grotesque,14.336,147.0,5.7,Thriller,2009
1967-12-05,Doctor Dolittle,14.336,130.0,6.3,Comedy,1967
1967-12-05,Doctor Dolittle,14.336,130.0,6.3,Family,1967
1967-12-05,Doctor Dolittle,14.336,130.0,6.3,Fantasy,1967
2019-04-18,The Collini Case,14.335,225.0,7.4,Thriller,2019
2019-04-18,The Collini Case,14.335,225.0,7.4,Drama,2019
2019-04-18,The Collini Case,14.335,225.0,7.4,Crime,2019
2003-12-13,Godzilla: Tokyo S.O.S.,14.334,115.0,7.0,Action,2003
2003-12-13,Godzilla: Tokyo S.O.S.,14.334,115.0,7.0,Science Fiction,2003
2003-12-13,Godzilla: Tokyo S.O.S.,14.334,115.0,7.0,Fantasy,2003
1967-07-18,Bonnie and Clyde,14.333,1191.0,7.5,Crime,1967
1967-07-18,Bonnie and Clyde,14.333,1191.0,7.5,Drama,1967
2014-12-01,Dinosaur Island,14.332,115.0,5.5,Adventure,2014
2014-12-01,Dinosaur Island,14.332,115.0,5.5,Science Fiction,2014
2014-12-01,Dinosaur Island,14.332,115.0,5.5,Family,2014
2007-07-17,Robot Chicken: Star Wars,14.332,200.0,7.3,Animation,2007
2007-07-17,Robot Chicken: Star Wars,14.332,200.0,7.3,Comedy,2007
2007-07-17,Robot Chicken: Star Wars,14.332,200.0,7.3,Science Fiction,2007
2005-09-30,Torrente 3: The Protector,14.33,117.0,5.3,Comedy,2005
2005-09-30,Torrente 3: The Protector,14.33,117.0,5.3,Crime,2005
1977-01-18,Pumping Iron,14.329,339.0,7.1,Documentary,1977
1995-07-07,First Knight,14.328,926.0,6.0,Action,1995
1995-07-07,First Knight,14.328,926.0,6.0,Adventure,1995
1995-07-07,First Knight,14.328,926.0,6.0,Drama,1995
1995-07-07,First Knight,14.328,926.0,6.0,Romance,1995
2004-10-22,Alfie,14.326,668.0,5.7,Comedy,2004
2004-10-22,Alfie,14.326,668.0,5.7,Drama,2004
2004-10-22,Alfie,14.326,668.0,5.7,Romance,2004
1993-05-01,Warlock: The Armageddon,14.323,105.0,5.2,Fantasy,1993
1993-05-01,Warlock: The Armageddon,14.323,105.0,5.2,Horror,1993
1993-05-01,Warlock: The Armageddon,14.323,105.0,5.2,Science Fiction,1993
1974-12-01,The Front Page,14.323,250.0,7.3,Comedy,1974
2020-02-21,Greed,14.322,82.0,5.5,Comedy,2020
2020-02-21,Greed,14.322,82.0,5.5,Drama,2020
2018-10-11,Cut Off,14.322,158.0,6.6,Thriller,2018
2018-10-11,Cut Off,14.322,158.0,6.6,Crime,2018
2018-10-11,Cut Off,14.322,158.0,6.6,Horror,2018
2018-10-11,Cut Off,14.322,158.0,6.6,Mystery,2018
2015-09-11,Eye in the Sky,14.322,1265.0,7.0,Drama,2015
2015-09-11,Eye in the Sky,14.322,1265.0,7.0,Thriller,2015
2015-09-11,Eye in the Sky,14.322,1265.0,7.0,War,2015
2017-10-20,Beyond Skyline,14.322,812.0,5.2,Action,2017
2017-10-20,Beyond Skyline,14.322,812.0,5.2,Science Fiction,2017
2017-10-20,Beyond Skyline,14.322,812.0,5.2,Adventure,2017
2017-10-20,Beyond Skyline,14.322,812.0,5.2,Horror,2017
2020-06-10,The High Note,14.321,329.0,7.1,Romance,2020
2020-06-10,The High Note,14.321,329.0,7.1,Comedy,2020
2020-06-10,The High Note,14.321,329.0,7.1,Music,2020
2020-06-10,The High Note,14.321,329.0,7.1,Drama,2020
1965-12-02,That Darn Cat!,14.321,116.0,6.6,Drama,1965
1965-12-02,That Darn Cat!,14.321,116.0,6.6,Family,1965
1965-12-02,That Darn Cat!,14.321,116.0,6.6,Comedy,1965
1965-12-02,That Darn Cat!,14.321,116.0,6.6,Crime,1965
1965-12-02,That Darn Cat!,14.321,116.0,6.6,Mystery,1965
2019-05-31,Domino,14.32,213.0,4.7,Thriller,2019
2019-05-31,Domino,14.32,213.0,4.7,Action,2019
